time,mousex,mousey,inittarget,harvtarget,intrial,targetx,targety,blockvar
266995,719,583,1,0,0,720,400,4
267010,719,583,1,0,0,720,400,4
267023,719,583,1,0,0,720,400,4
267036,719,583,1,0,0,720,400,4
267049,719,583,1,0,0,720,400,4
267064,719,583,1,0,0,720,400,4
267076,719,583,1,0,0,720,400,4
267089,719,583,1,0,0,720,400,4
267102,719,583,1,0,0,720,400,4
267117,719,583,1,0,0,720,400,4
267130,719,583,1,0,0,720,400,4
267142,719,583,1,0,0,720,400,4
267156,719,583,1,0,0,720,400,4
267169,719,583,1,0,0,720,400,4
267183,719,583,1,0,0,720,400,4
267197,719,583,1,0,0,720,400,4
267210,719,583,1,0,0,720,400,4
267223,719,583,1,0,0,720,400,4
267236,719,583,1,0,0,720,400,4
267249,719,583,1,0,0,720,400,4
267264,719,583,1,0,0,720,400,4
267276,719,583,1,0,0,720,400,4
267290,719,583,1,0,0,720,400,4
267302,719,583,1,0,0,720,400,4
267316,719,583,1,0,0,720,400,4
267330,719,583,1,0,0,720,400,4
267342,719,583,1,0,0,720,400,4
267355,719,583,1,0,0,720,400,4
267369,719,583,1,0,0,720,400,4
267383,719,583,1,0,0,720,400,4
267397,719,583,1,0,0,720,400,4
267410,719,583,1,0,0,720,400,4
267422,719,583,1,0,0,720,400,4
267435,719,583,1,0,0,720,400,4
267450,719,583,1,0,0,720,400,4
267462,719,583,1,0,0,720,400,4
267476,719,583,1,0,0,720,400,4
267489,719,583,1,0,0,720,400,4
267503,719,583,1,0,0,720,400,4
267516,719,583,1,0,0,720,400,4
267531,719,583,1,0,0,720,400,4
267543,719,583,1,0,0,720,400,4
267556,719,583,1,0,0,720,400,4
267569,719,583,1,0,0,720,400,4
267583,719,583,1,0,0,720,400,4
267596,719,583,1,0,0,720,400,4
267610,719,583,1,0,0,720,400,4
267623,719,583,1,0,0,720,400,4
267636,719,583,1,0,0,720,400,4
267651,719,583,1,0,0,720,400,4
267663,719,583,1,0,0,720,400,4
267677,719,583,1,0,0,720,400,4
267689,719,583,1,0,0,720,400,4
267702,719,583,1,0,0,720,400,4
267715,719,583,1,0,0,720,400,4
267729,719,583,1,0,0,720,400,4
267743,719,583,1,0,0,720,400,4
267757,719,583,1,0,0,720,400,4
267770,719,583,1,0,0,720,400,4
267783,719,583,1,0,0,720,400,4
267797,719,583,1,0,0,720,400,4
267810,719,583,1,0,0,720,400,4
267822,719,583,1,0,0,720,400,4
267837,719,583,1,0,0,720,400,4
267851,719,583,1,0,0,720,400,4
267863,719,583,1,0,0,720,400,4
267877,719,583,1,0,0,720,400,4
267889,719,583,1,0,0,720,400,4
267903,719,583,1,0,0,720,400,4
267917,719,583,1,0,0,720,400,4
267930,719,583,1,0,0,720,400,4
267943,719,583,1,0,0,720,400,4
267955,719,583,1,0,0,720,400,4
267969,719,583,1,0,0,720,400,4
267982,719,583,1,0,0,720,400,4
267997,719,583,1,0,0,720,400,4
268009,719,583,1,0,0,720,400,4
268022,719,583,1,0,0,720,400,4
268036,719,583,1,0,0,720,400,4
268049,719,583,1,0,0,720,400,4
268064,719,583,1,0,0,720,400,4
268076,719,583,1,0,0,720,400,4
268090,719,583,1,0,0,720,400,4
268102,719,583,1,0,0,720,400,4
268118,719,583,1,0,0,720,400,4
268129,719,583,1,0,0,720,400,4
268142,719,583,1,0,0,720,400,4
268156,719,583,1,0,0,720,400,4
268169,719,583,1,0,0,720,400,4
268183,719,583,1,0,0,720,400,4
268197,719,583,1,0,1,720,400,4
268210,719,583,1,0,1,720,400,4
268223,719,583,1,0,1,720,400,4
268236,719,583,1,0,1,720,400,4
268250,719,583,1,0,1,720,400,4
268263,719,583,1,0,1,720,400,4
268276,719,583,1,0,1,720,400,4
268290,719,583,1,0,1,720,400,4
268302,719,583,1,0,1,720,400,4
268317,719,583,1,0,1,720,400,4
268330,719,583,1,0,1,720,400,4
268343,719,583,1,0,1,720,400,4
268356,719,583,1,0,1,720,400,4
268370,719,583,1,0,1,720,400,4
268384,719,583,1,0,1,720,400,4
268397,719,583,1,0,1,720,400,4
268411,719,583,1,0,1,720,400,4
268423,719,583,1,0,1,720,400,4
268438,719,583,1,0,1,720,400,4
268451,719,583,1,0,1,720,400,4
268465,719,583,1,0,1,720,400,4
268478,719,583,1,0,1,720,400,4
268491,719,583,1,0,1,720,400,4
268504,719,583,1,0,1,720,400,4
268518,719,583,1,0,1,720,400,4
268532,719,583,1,0,1,720,400,4
268543,719,583,1,0,1,720,400,4
268557,719,583,1,0,1,720,400,4
268569,719,583,1,0,1,720,400,4
268583,719,583,1,0,1,720,400,4
268598,719,583,1,0,1,720,400,4
268610,719,583,1,0,1,720,400,4
268623,719,583,1,0,1,720,400,4
268636,719,583,1,0,1,720,400,4
268650,719,583,1,0,1,720,400,4
268664,719,583,1,0,1,720,400,4
268677,719,583,1,0,1,720,400,4
268690,719,583,1,0,1,720,400,4
268703,719,583,1,0,1,720,400,4
268717,719,583,1,0,1,720,400,4
268731,719,583,1,0,1,720,400,4
268744,719,583,1,0,1,720,400,4
268757,719,583,1,0,1,720,400,4
268769,719,583,1,0,1,720,400,4
268783,719,583,1,0,1,720,400,4
268798,719,583,1,0,1,720,400,4
268810,719,583,1,0,1,720,400,4
268824,719,583,1,0,1,720,400,4
268837,719,583,1,0,1,720,400,4
268850,719,583,1,0,1,720,400,4
268864,719,583,1,0,1,720,400,4
268876,719,583,1,0,1,720,400,4
268889,719,583,1,0,1,720,400,4
268903,719,583,1,0,1,720,400,4
268918,720,583,1,0,1,720,400,4
268931,720,582,1,0,1,720,400,4
268945,722,581,1,0,1,720,400,4
268957,726,575,1,0,1,720,400,4
268972,726,575,1,0,1,720,400,4
268984,727,572,1,0,1,720,400,4
268997,730,563,1,0,1,720,400,4
269011,733,552,1,0,1,720,400,4
269024,734,545,0,0,1,720,400,4
269038,737,533,0,0,1,720,400,4
269050,739,520,0,0,1,720,400,4
269065,740,514,0,0,1,720,400,4
269078,742,497,0,0,1,720,400,4
269091,742,497,0,0,1,720,400,4
269104,743,486,0,0,1,720,400,4
269117,744,476,0,0,1,720,400,4
269132,746,464,0,0,1,720,400,4
269144,746,459,0,0,1,720,400,4
269157,746,447,0,0,1,720,400,4
269170,746,436,0,1,1,720,400,4
269183,746,431,0,1,1,720,400,4
269198,746,428,0,1,1,720,400,4
269209,744,423,0,1,1,720,400,4
269222,743,419,0,1,1,720,400,4
269237,742,417,0,1,1,720,400,4
269249,741,416,0,1,1,720,400,4
269264,741,414,0,1,1,720,400,4
269279,741,413,0,1,1,720,400,4
269291,740,411,0,1,1,720,400,4
269302,740,408,0,1,1,720,400,4
269317,739,402,0,1,1,720,400,4
269331,739,401,0,1,1,720,400,4
269344,738,395,0,1,1,720,400,4
269357,737,390,0,1,1,720,400,4
269372,735,384,0,1,1,720,400,4
269385,734,377,0,1,1,720,400,4
269398,732,372,0,1,1,720,400,4
269411,730,367,0,1,1,720,400,4
269425,728,362,0,1,1,720,400,4
269438,727,360,0,1,1,720,400,4
269451,725,356,0,1,1,720,400,4
269466,724,354,0,1,1,720,400,4
269478,723,352,0,1,1,720,400,4
269491,723,352,0,1,1,720,400,4
269505,722,352,0,1,1,720,400,4
269517,721,352,0,1,1,720,400,4
269531,720,356,0,1,1,720,400,4
269546,717,366,0,1,1,720,400,4
269557,712,383,0,1,1,720,400,4
269570,711,388,0,1,1,720,400,4
269583,710,393,0,1,1,720,400,4
269597,709,405,0,1,1,720,400,4
269610,708,416,0,1,1,720,400,4
269623,708,423,0,1,1,720,400,4
269637,708,438,0,1,1,720,400,4
269650,708,453,0,0,1,720,400,4
269664,708,464,0,0,1,720,400,4
269676,713,497,0,0,1,720,400,4
269690,719,521,0,0,1,720,400,4
269704,721,533,0,0,1,720,400,4
269718,726,553,1,0,1,720,400,4
269732,728,566,1,0,1,720,400,4
269744,729,571,1,0,1,720,400,4
269757,731,580,1,0,1,720,400,4
269770,732,585,1,0,1,720,400,4
269783,732,587,1,0,1,720,400,4
269799,732,590,1,0,1,720,400,4
269811,732,591,1,0,1,720,400,4
269824,732,592,1,0,1,720,400,4
269838,732,593,1,0,1,720,400,4
269851,732,593,1,0,1,720,400,4
269864,732,593,1,0,1,720,400,4
269878,733,594,1,0,1,720,400,4
269891,733,594,1,0,1,720,400,4
269904,733,595,1,0,1,720,400,4
269918,733,595,1,0,1,720,400,4
269931,733,596,1,0,1,720,400,4
269942,733,596,1,0,1,720,400,4
269956,733,597,1,0,1,720,400,4
269970,733,597,1,0,1,720,400,4
269984,733,598,1,0,1,720,400,4
269999,733,598,1,0,1,720,400,4
270011,733,599,1,0,1,720,400,4
270023,733,599,1,0,1,720,400,4
270037,733,599,1,0,1,720,400,4
270051,733,599,1,0,1,720,400,4
270064,733,599,1,0,1,720,400,4
270077,733,599,1,0,1,720,400,4
270091,733,599,1,0,1,720,400,4
270104,733,599,1,0,1,720,400,4
270117,733,599,1,0,1,720,400,4
270130,733,599,1,0,1,720,400,4
270144,733,599,1,0,1,720,400,4
270157,733,599,1,0,1,720,400,4
270171,733,599,1,0,1,720,400,4
270183,733,599,1,0,1,720,400,4
270198,733,599,1,0,1,720,400,4
270211,733,599,1,0,1,720,400,4
270224,733,599,1,0,1,720,400,4
270238,733,599,1,0,1,720,400,4
270250,733,599,1,0,1,720,400,4
270264,733,599,1,0,1,720,400,4
270278,733,599,1,0,1,720,400,4
270291,733,599,1,0,1,720,400,4
270303,733,599,1,0,1,720,400,4
270716,733,599,1,0,0,720,400,4
270729,733,599,1,0,0,720,400,4
270742,733,599,1,0,0,720,400,4
270755,733,599,1,0,0,720,400,4
270767,733,599,1,0,0,720,400,4
270783,733,599,1,0,0,720,400,4
270796,733,599,1,0,0,720,400,4
270808,733,599,1,0,0,720,400,4
270820,733,599,1,0,0,720,400,4
270835,733,599,1,0,0,720,400,4
270848,733,599,1,0,0,720,400,4
270863,733,599,1,0,0,720,400,4
270876,733,599,1,0,0,720,400,4
270889,733,599,1,0,0,720,400,4
270901,733,599,1,0,0,720,400,4
270915,733,599,1,0,0,720,400,4
270928,733,599,1,0,0,720,400,4
270941,733,599,1,0,0,720,400,4
270955,733,599,1,0,0,720,400,4
270970,733,599,1,0,0,720,400,4
270983,733,599,1,0,0,720,400,4
270996,733,599,1,0,0,720,400,4
271007,733,599,1,0,0,720,400,4
271021,733,599,1,0,0,720,400,4
271036,733,599,1,0,0,720,400,4
271049,733,599,1,0,0,720,400,4
271062,733,599,1,0,0,720,400,4
271075,733,599,1,0,0,720,400,4
271089,733,599,1,0,0,720,400,4
271102,733,599,1,0,0,720,400,4
271117,733,599,1,0,0,720,400,4
271128,733,599,1,0,0,720,400,4
271142,733,599,1,0,0,720,400,4
271155,733,599,1,0,0,720,400,4
271169,733,599,1,0,0,720,400,4
271182,733,599,1,0,0,720,400,4
271196,733,599,1,0,0,720,400,4
271208,733,599,1,0,0,720,400,4
271221,733,599,1,0,0,720,400,4
271235,733,599,1,0,0,720,400,4
271249,733,599,1,0,0,720,400,4
271263,733,599,1,0,0,720,400,4
271276,733,599,1,0,0,720,400,4
271288,733,599,1,0,0,720,400,4
271302,733,599,1,0,0,720,400,4
271315,733,599,1,0,0,720,400,4
271329,733,599,1,0,0,720,400,4
271341,733,599,1,0,0,720,400,4
271355,733,599,1,0,0,720,400,4
271369,733,599,1,0,0,720,400,4
271384,733,599,1,0,0,720,400,4
271395,733,599,1,0,0,720,400,4
271409,733,599,1,0,0,720,400,4
271422,733,599,1,0,0,720,400,4
271436,733,599,1,0,0,720,400,4
271447,733,599,1,0,0,720,400,4
271462,733,599,1,0,0,720,400,4
271475,733,599,1,0,0,720,400,4
271489,733,599,1,0,0,720,400,4
271503,733,599,1,0,0,720,400,4
271517,733,599,1,0,0,720,400,4
271528,733,599,1,0,0,720,400,4
271543,733,599,1,0,0,720,400,4
271556,733,599,1,0,0,720,400,4
271569,733,599,1,0,0,720,400,4
271583,733,599,1,0,0,720,400,4
271595,733,599,1,0,0,720,400,4
271608,733,599,1,0,0,720,400,4
271621,733,599,1,0,0,720,400,4
271635,733,599,1,0,0,720,400,4
271649,733,599,1,0,0,720,400,4
271663,733,599,1,0,0,720,400,4
271680,733,599,1,0,0,720,400,4
271690,733,599,1,0,0,720,400,4
271703,733,599,1,0,0,720,400,4
271717,733,599,1,0,0,720,400,4
271730,733,599,1,0,0,720,400,4
271744,733,599,1,0,0,720,400,4
271756,733,599,1,0,0,720,400,4
271769,733,599,1,0,0,720,400,4
271783,733,599,1,0,0,720,400,4
271797,733,599,1,0,0,720,400,4
271811,733,599,1,0,0,720,400,4
271824,733,599,1,0,0,720,400,4
271837,733,599,1,0,0,720,400,4
271851,733,599,1,0,0,720,400,4
271864,733,599,1,0,0,720,400,4
271877,733,599,1,0,0,720,400,4
271890,733,599,1,0,0,720,400,4
271903,733,599,1,0,0,720,400,4
271917,733,599,1,0,0,720,400,4
271930,733,599,1,0,0,720,400,4
271942,733,599,1,0,0,720,400,4
271956,733,599,1,0,0,720,400,4
271970,733,599,1,0,0,720,400,4
271984,733,599,1,0,0,720,400,4
271997,733,599,1,0,0,720,400,4
272011,733,599,1,0,0,720,400,4
272022,733,599,1,0,0,720,400,4
272037,733,599,1,0,0,720,400,4
272051,733,599,1,0,0,720,400,4
272063,733,599,1,0,0,720,400,4
272077,733,599,1,0,0,720,400,4
272090,733,599,1,0,0,720,400,4
272103,733,599,1,0,0,720,400,4
272117,733,599,1,0,0,720,400,4
272130,733,599,1,0,0,720,400,4
272142,733,599,1,0,0,720,400,4
272157,733,599,1,0,0,720,400,4
272169,733,599,1,0,0,720,400,4
272183,733,599,1,0,0,720,400,4
272196,733,599,1,0,0,720,400,4
272208,733,599,1,0,0,720,400,4
272221,733,599,1,0,0,720,400,4
272235,733,599,1,0,0,720,400,4
272250,733,599,1,0,0,720,400,4
272264,733,599,1,0,0,720,400,4
272276,733,599,1,0,0,720,400,4
272289,733,599,1,0,0,720,400,4
272302,733,599,1,0,0,720,400,4
272317,733,599,1,0,0,720,400,4
272329,733,599,1,0,0,720,400,4
272343,733,599,1,0,0,720,400,4
272356,733,599,1,0,0,720,400,4
272369,733,599,1,0,0,720,400,4
272383,733,599,1,0,0,720,400,4
272397,733,599,1,0,0,720,400,4
272409,733,599,1,0,0,720,400,4
272422,733,599,1,0,0,720,400,4
272437,733,599,1,0,0,720,400,4
272450,733,599,1,0,0,720,400,4
272462,733,599,1,0,0,720,400,4
272475,733,599,1,0,0,720,400,4
272489,733,599,1,0,0,720,400,4
272503,733,599,1,0,0,720,400,4
272516,733,599,1,0,0,720,400,4
272530,733,599,1,0,0,720,400,4
272542,733,599,1,0,0,720,400,4
272556,733,599,1,0,0,720,400,4
272569,733,599,1,0,0,720,400,4
272584,733,599,1,0,0,720,400,4
272597,733,599,1,0,0,720,400,4
272610,733,599,1,0,0,720,400,4
272622,733,599,1,0,0,720,400,4
272636,733,599,1,0,0,720,400,4
272650,733,599,1,0,0,720,400,4
272663,733,599,1,0,0,720,400,4
272677,733,599,1,0,0,720,400,4
272689,733,599,1,0,0,720,400,4
272703,733,599,1,0,0,720,400,4
272718,733,599,1,0,1,720,400,4
272730,733,599,1,0,1,720,400,4
272742,733,599,1,0,1,720,400,4
272757,733,599,1,0,1,720,400,4
272769,733,599,1,0,1,720,400,4
272783,733,599,1,0,1,720,400,4
272795,733,599,1,0,1,720,400,4
272809,733,599,1,0,1,720,400,4
272822,733,599,1,0,1,720,400,4
272836,733,599,1,0,1,720,400,4
272849,733,599,1,0,1,720,400,4
272864,733,599,1,0,1,720,400,4
272876,733,599,1,0,1,720,400,4
272889,733,599,1,0,1,720,400,4
272903,733,599,1,0,1,720,400,4
272917,733,599,1,0,1,720,400,4
272930,733,599,1,0,1,720,400,4
272942,733,599,1,0,1,720,400,4
272955,733,599,1,0,1,720,400,4
272969,733,599,1,0,1,720,400,4
272985,733,599,1,0,1,720,400,4
272996,733,599,1,0,1,720,400,4
273010,733,599,1,0,1,720,400,4
273023,733,599,1,0,1,720,400,4
273036,733,599,1,0,1,720,400,4
273050,733,599,1,0,1,720,400,4
273064,733,599,1,0,1,720,400,4
273077,733,599,1,0,1,720,400,4
273090,733,599,1,0,1,720,400,4
273103,733,599,1,0,1,720,400,4
273117,733,599,1,0,1,720,400,4
273129,733,599,1,0,1,720,400,4
273142,733,599,1,0,1,720,400,4
273156,733,599,1,0,1,720,400,4
273169,733,599,1,0,1,720,400,4
273185,733,599,1,0,1,720,400,4
273197,733,599,1,0,1,720,400,4
273209,733,599,1,0,1,720,400,4
273223,733,599,1,0,1,720,400,4
273237,733,599,1,0,1,720,400,4
273250,733,599,1,0,1,720,400,4
273263,733,599,1,0,1,720,400,4
273278,733,599,1,0,1,720,400,4
273290,733,599,1,0,1,720,400,4
273303,733,599,1,0,1,720,400,4
273318,733,599,1,0,1,720,400,4
273331,733,599,1,0,1,720,400,4
273342,733,599,1,0,1,720,400,4
273357,733,599,1,0,1,720,400,4
273370,733,599,1,0,1,720,400,4
273384,733,599,1,0,1,720,400,4
273397,733,599,1,0,1,720,400,4
273410,733,599,1,0,1,720,400,4
273422,733,599,1,0,1,720,400,4
273436,733,599,1,0,1,720,400,4
273450,733,599,1,0,1,720,400,4
273463,733,599,1,0,1,720,400,4
273476,733,599,1,0,1,720,400,4
273489,733,599,1,0,1,720,400,4
273503,733,599,1,0,1,720,400,4
273517,733,599,1,0,1,720,400,4
273529,733,599,1,0,1,720,400,4
273542,733,599,1,0,1,720,400,4
273557,733,599,1,0,1,720,400,4
273570,733,599,1,0,1,720,400,4
273585,733,599,1,0,1,720,400,4
273598,733,599,1,0,1,720,400,4
273609,733,599,1,0,1,720,400,4
273623,733,599,1,0,1,720,400,4
273637,733,599,1,0,1,720,400,4
273651,733,599,1,0,1,720,400,4
273663,733,599,1,0,1,720,400,4
273677,733,599,1,0,1,720,400,4
273690,733,599,1,0,1,720,400,4
273703,733,599,1,0,1,720,400,4
273717,733,599,1,0,1,720,400,4
273729,733,599,1,0,1,720,400,4
273744,733,599,1,0,1,720,400,4
273757,733,599,1,0,1,720,400,4
273769,733,599,1,0,1,720,400,4
273784,733,599,1,0,1,720,400,4
273797,733,599,1,0,1,720,400,4
273810,733,599,1,0,1,720,400,4
273823,733,599,1,0,1,720,400,4
273837,733,599,1,0,1,720,400,4
273850,733,599,1,0,1,720,400,4
273863,733,599,1,0,1,720,400,4
273878,733,599,1,0,1,720,400,4
273890,733,599,1,0,1,720,400,4
273903,733,599,1,0,1,720,400,4
273918,733,598,1,0,1,720,400,4
273932,733,594,1,0,1,720,400,4
273944,734,589,1,0,1,720,400,4
273957,737,581,1,0,1,720,400,4
273971,741,570,1,0,1,720,400,4
273984,749,543,0,0,1,720,400,4
273996,749,543,0,0,1,720,400,4
274011,754,519,0,0,1,720,400,4
274025,757,509,0,0,1,720,400,4
274038,760,488,0,0,1,720,400,4
274051,762,469,0,0,1,720,400,4
274064,763,461,0,0,1,720,400,4
274078,763,446,0,0,1,720,400,4
274091,763,435,0,0,1,720,400,4
274105,763,425,0,1,1,720,400,4
274118,763,419,0,1,1,720,400,4
274131,761,410,0,1,1,720,400,4
274144,760,405,0,1,1,720,400,4
274157,758,397,0,1,1,720,400,4
274170,756,387,0,1,1,720,400,4
274184,753,379,0,1,1,720,400,4
274198,752,375,0,1,1,720,400,4
274211,749,367,0,1,1,720,400,4
274224,748,360,0,1,1,720,400,4
274237,746,354,0,0,1,720,400,4
274250,746,354,0,0,1,720,400,4
274264,744,349,0,0,1,720,400,4
274278,741,346,0,0,1,720,400,4
274291,741,346,0,0,1,720,400,4
274306,740,346,0,0,1,720,400,4
274321,738,346,0,0,1,720,400,4
274339,735,346,0,0,1,720,400,4
274355,733,346,0,0,1,720,400,4
274372,731,346,0,0,1,720,400,4
274387,730,346,0,0,1,720,400,4
274401,729,346,0,0,1,720,400,4
274411,728,346,0,0,1,720,400,4
274428,728,346,0,0,1,720,400,4
274443,727,349,0,0,1,720,400,4
274461,725,355,0,1,1,720,400,4
274478,723,366,0,1,1,720,400,4
274494,718,391,0,1,1,720,400,4
274509,715,413,0,1,1,720,400,4
274524,714,434,0,1,1,720,400,4
274536,713,451,0,0,1,720,400,4
274550,712,469,0,0,1,720,400,4
274564,712,469,0,0,1,720,400,4
274578,711,485,0,0,1,720,400,4
274591,711,499,0,0,1,720,400,4
274605,711,519,0,0,1,720,400,4
274618,711,525,0,0,1,720,400,4
274631,711,531,0,0,1,720,400,4
274644,712,543,0,0,1,720,400,4
274657,713,550,0,0,1,720,400,4
274671,714,554,1,0,1,720,400,4
274684,715,562,1,0,1,720,400,4
274699,716,565,1,0,1,720,400,4
274711,718,571,1,0,1,720,400,4
274724,719,575,1,0,1,720,400,4
274738,719,576,1,0,1,720,400,4
274751,720,580,1,0,1,720,400,4
274766,721,583,1,0,1,720,400,4
274779,722,584,1,0,1,720,400,4
274790,723,588,1,0,1,720,400,4
274804,724,590,1,0,1,720,400,4
274817,724,591,1,0,1,720,400,4
274831,724,592,1,0,1,720,400,4
274844,725,594,1,0,1,720,400,4
274857,726,595,1,0,1,720,400,4
274872,726,596,1,0,1,720,400,4
274885,727,597,1,0,1,720,400,4
274897,727,597,1,0,1,720,400,4
274911,727,598,1,0,1,720,400,4
274923,727,598,1,0,1,720,400,4
274937,727,598,1,0,1,720,400,4
274950,727,598,1,0,1,720,400,4
274964,727,598,1,0,1,720,400,4
274978,727,598,1,0,1,720,400,4
274990,727,598,1,0,1,720,400,4
275004,727,598,1,0,1,720,400,4
275017,727,598,1,0,1,720,400,4
275031,727,598,1,0,1,720,400,4
275044,727,598,1,0,1,720,400,4
275057,727,598,1,0,1,720,400,4
275070,727,598,1,0,1,720,400,4
275084,727,598,1,0,1,720,400,4
275097,727,598,1,0,1,720,400,4
275111,727,598,1,0,1,720,400,4
275125,727,598,1,0,1,720,400,4
275139,727,598,1,0,1,720,400,4
275152,727,598,1,0,1,720,400,4
275165,727,598,1,0,1,720,400,4
275179,727,598,1,0,1,720,400,4
275191,727,598,1,0,1,720,400,4
275204,727,598,1,0,1,720,400,4
275217,727,598,1,0,1,720,400,4
275232,727,598,1,0,1,720,400,4
275649,727,598,1,0,0,720,400,4
275662,727,598,1,0,0,720,400,4
275676,727,598,1,0,0,720,400,4
275689,727,598,1,0,0,720,400,4
275701,727,598,1,0,0,720,400,4
275714,727,598,1,0,0,720,400,4
275730,727,598,1,0,0,720,400,4
275741,727,598,1,0,0,720,400,4
275756,727,598,1,0,0,720,400,4
275769,727,598,1,0,0,720,400,4
275783,727,598,1,0,0,720,400,4
275794,727,598,1,0,0,720,400,4
275808,727,598,1,0,0,720,400,4
275822,727,598,1,0,0,720,400,4
275836,727,598,1,0,0,720,400,4
275849,727,598,1,0,0,720,400,4
275862,727,598,1,0,0,720,400,4
275875,727,598,1,0,0,720,400,4
275889,727,598,1,0,0,720,400,4
275903,727,598,1,0,0,720,400,4
275915,727,598,1,0,0,720,400,4
275929,727,598,1,0,0,720,400,4
275941,727,598,1,0,0,720,400,4
275955,727,598,1,0,0,720,400,4
275969,727,598,1,0,0,720,400,4
275983,727,598,1,0,0,720,400,4
275995,727,598,1,0,0,720,400,4
276009,727,598,1,0,0,720,400,4
276021,727,598,1,0,0,720,400,4
276034,727,598,1,0,0,720,400,4
276050,727,598,1,0,0,720,400,4
276062,727,598,1,0,0,720,400,4
276075,727,598,1,0,0,720,400,4
276088,727,598,1,0,0,720,400,4
276101,727,598,1,0,0,720,400,4
276116,727,598,1,0,0,720,400,4
276128,727,598,1,0,0,720,400,4
276142,727,598,1,0,0,720,400,4
276155,727,598,1,0,0,720,400,4
276168,727,598,1,0,0,720,400,4
276182,727,598,1,0,0,720,400,4
276195,727,598,1,0,0,720,400,4
276209,727,598,1,0,0,720,400,4
276222,727,598,1,0,0,720,400,4
276235,727,598,1,0,0,720,400,4
276250,727,598,1,0,0,720,400,4
276262,727,598,1,0,0,720,400,4
276276,727,598,1,0,0,720,400,4
276289,727,598,1,0,0,720,400,4
276302,727,598,1,0,0,720,400,4
276315,727,598,1,0,0,720,400,4
276328,727,598,1,0,0,720,400,4
276342,727,598,1,0,0,720,400,4
276355,727,598,1,0,0,720,400,4
276369,727,598,1,0,0,720,400,4
276383,727,598,1,0,0,720,400,4
276395,727,598,1,0,0,720,400,4
276409,727,598,1,0,0,720,400,4
276421,727,598,1,0,0,720,400,4
276436,727,598,1,0,0,720,400,4
276450,727,598,1,0,0,720,400,4
276463,727,598,1,0,0,720,400,4
276474,727,598,1,0,0,720,400,4
276489,727,598,1,0,0,720,400,4
276502,727,598,1,0,0,720,400,4
276516,727,598,1,0,0,720,400,4
276529,727,598,1,0,0,720,400,4
276542,727,598,1,0,0,720,400,4
276555,727,598,1,0,0,720,400,4
276568,727,598,1,0,0,720,400,4
276582,727,598,1,0,0,720,400,4
276595,727,598,1,0,0,720,400,4
276609,727,598,1,0,0,720,400,4
276621,727,598,1,0,0,720,400,4
276635,727,598,1,0,0,720,400,4
276649,727,598,1,0,0,720,400,4
276662,727,598,1,0,0,720,400,4
276675,727,598,1,0,0,720,400,4
276689,727,598,1,0,0,720,400,4
276702,727,598,1,0,0,720,400,4
276715,727,598,1,0,0,720,400,4
276730,727,598,1,0,0,720,400,4
276741,727,598,1,0,0,720,400,4
276755,727,598,1,0,0,720,400,4
276769,727,598,1,0,0,720,400,4
276783,727,598,1,0,0,720,400,4
276795,727,598,1,0,0,720,400,4
276807,727,598,1,0,0,720,400,4
276822,727,598,1,0,0,720,400,4
276835,727,598,1,0,0,720,400,4
276849,727,598,1,0,0,720,400,4
276863,727,598,1,0,0,720,400,4
276876,727,598,1,0,0,720,400,4
276889,727,598,1,0,0,720,400,4
276903,727,598,1,0,0,720,400,4
276915,727,598,1,0,0,720,400,4
276928,727,598,1,0,0,720,400,4
276942,727,598,1,0,0,720,400,4
276956,727,598,1,0,0,720,400,4
276968,727,598,1,0,0,720,400,4
276982,727,598,1,0,0,720,400,4
276997,727,598,1,0,0,720,400,4
277009,727,598,1,0,0,720,400,4
277022,727,598,1,0,0,720,400,4
277035,727,598,1,0,0,720,400,4
277049,727,598,1,0,0,720,400,4
277062,727,598,1,0,0,720,400,4
277074,727,598,1,0,0,720,400,4
277088,727,598,1,0,0,720,400,4
277102,727,598,1,0,0,720,400,4
277116,727,598,1,0,0,720,400,4
277128,727,598,1,0,0,720,400,4
277142,727,598,1,0,0,720,400,4
277156,727,598,1,0,0,720,400,4
277169,727,598,1,0,0,720,400,4
277183,727,598,1,0,0,720,400,4
277196,727,598,1,0,0,720,400,4
277209,727,598,1,0,0,720,400,4
277222,727,598,1,0,0,720,400,4
277236,727,598,1,0,0,720,400,4
277250,727,598,1,0,0,720,400,4
277262,727,598,1,0,0,720,400,4
277275,727,598,1,0,0,720,400,4
277289,727,598,1,0,0,720,400,4
277302,727,598,1,0,0,720,400,4
277316,727,598,1,0,0,720,400,4
277328,727,598,1,0,0,720,400,4
277342,727,598,1,0,0,720,400,4
277356,727,598,1,0,0,720,400,4
277369,727,598,1,0,0,720,400,4
277383,727,598,1,0,0,720,400,4
277396,727,598,1,0,0,720,400,4
277408,727,598,1,0,0,720,400,4
277422,727,598,1,0,0,720,400,4
277436,727,598,1,0,0,720,400,4
277449,727,598,1,0,0,720,400,4
277462,727,598,1,0,0,720,400,4
277475,727,598,1,0,0,720,400,4
277488,727,598,1,0,0,720,400,4
277503,727,598,1,0,0,720,400,4
277516,727,598,1,0,0,720,400,4
277530,727,598,1,0,0,720,400,4
277541,727,598,1,0,0,720,400,4
277556,727,598,1,0,0,720,400,4
277569,727,598,1,0,0,720,400,4
277583,727,598,1,0,0,720,400,4
277596,727,598,1,0,0,720,400,4
277610,727,598,1,0,0,720,400,4
